,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
6126,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-05-16 14:32:48,WIP,fe9133e946a6118178e5b781dffc7c269b66b9b6,,"api.github.com,git_clone","[u'[""nilearn/decomposition/multi_pca.py""]']",False,[],[],[],[],2014-05-16
7096,pull_request_commit,189.0,nilearn,nilearn,VirgileFritsch,2014-05-19 11:26:11,Permuted OLS: Address bthirion's comments.,800b25e0e564ac859f0debc86620b719ee807a1f,,api.github.com,,False,[],[],[],[],2014-05-19
7103,pull_request_commit,192.0,nilearn,nilearn,VirgileFritsch,2014-05-21 14:00:52,Localizer: test without csv files.,676fa51e677fe0d25a0510ce577e0e5b9920b7f6,,api.github.com,,False,[],[],[],[],2014-05-21
7104,pull_request_commit,192.0,nilearn,nilearn,VirgileFritsch,2014-05-21 14:03:12,Localizer: rebase on master.,4d0817facf201ad4c0b43609b0ba08cda514a676,,api.github.com,,False,[],[],[],[],2014-05-21
7105,pull_request_commit,192.0,nilearn,nilearn,VirgileFritsch,2014-05-21 15:53:31,Localizer: Example using covariates.,44620eb8e4c8216851fb4e71c94eab38027e47e3,,api.github.com,,False,[],[],[],[],2014-05-21
7106,pull_request_commit,192.0,nilearn,nilearn,VirgileFritsch,2014-05-21 15:55:21,Localizer: cosmit (example parameters),9f7440226a08a5175c0ea3736cdd0e40f567e2d0,,api.github.com,,False,[],[],[],[],2014-05-21
7107,pull_request_commit,192.0,nilearn,nilearn,VirgileFritsch,2014-05-21 15:57:53,Localizer: cosmit,a6b920de8ed7105045998f7b7f81a4e636c6bb31,,api.github.com,,False,[],[],[],[],2014-05-21
7124,pull_request_commit,196.0,nilearn,nilearn,VirgileFritsch,2014-05-19 11:23:00,RPBI: complete tests.,7de228dcedf9aa97591efad61533732bfd3891b7,,api.github.com,,False,[],[],[],[],2014-05-19
7589,pull_request_commit,240.0,nilearn,nilearn,GaelVaroquaux,2014-05-16 14:32:48,WIP,fe9133e946a6118178e5b781dffc7c269b66b9b6,,api.github.com,,False,[],[],[],[],2014-05-16
7590,pull_request_commit,240.0,nilearn,nilearn,GaelVaroquaux,2014-05-16 15:05:53,ENH: use also NiftiMasker,e92818f2ac2438e35436694ec094d586f9fa192e,,api.github.com,,False,[],[],[],[],2014-05-16
7591,pull_request_commit,240.0,nilearn,nilearn,GaelVaroquaux,2014-05-19 12:55:44,Minor improvements to MultiPCA,bca724dbf69d18820696b2120530196c70952284,,api.github.com,,False,[],[],[],[],2014-05-19
7592,pull_request_commit,240.0,nilearn,nilearn,GaelVaroquaux,2014-05-21 09:07:12,Make confounds work with MultiPCA,8448c7a3e3851395d91eff10c493c1a36d581119,,api.github.com,,False,[],[],[],[],2014-05-21
7593,pull_request_commit,240.0,nilearn,nilearn,GaelVaroquaux,2014-05-21 09:08:46,Merge branch 'better_pca' of github.com:GaelVaroquaux/nilearn into better_pca,2220ef1d50464e9f144af8c37b65695819f4ba47,,api.github.com,,False,[],[],[],[],2014-05-21
7689,pull_request_commit,251.0,nilearn,nilearn,GaelVaroquaux,2014-05-16 14:32:48,WIP,fe9133e946a6118178e5b781dffc7c269b66b9b6,,api.github.com,,False,[],[],[],[],2014-05-16
7690,pull_request_commit,251.0,nilearn,nilearn,GaelVaroquaux,2014-05-16 15:05:53,ENH: use also NiftiMasker,e92818f2ac2438e35436694ec094d586f9fa192e,,api.github.com,,False,[],[],[],[],2014-05-16
7691,pull_request_commit,251.0,nilearn,nilearn,GaelVaroquaux,2014-05-19 12:55:44,Minor improvements to MultiPCA,bca724dbf69d18820696b2120530196c70952284,,api.github.com,,False,[],[],[],[],2014-05-19
7692,pull_request_commit,251.0,nilearn,nilearn,GaelVaroquaux,2014-05-21 09:07:12,Make confounds work with MultiPCA,8448c7a3e3851395d91eff10c493c1a36d581119,,api.github.com,,False,[],[],[],[],2014-05-21
7693,pull_request_commit,251.0,nilearn,nilearn,GaelVaroquaux,2014-05-21 09:08:46,Merge branch 'better_pca' of github.com:GaelVaroquaux/nilearn into better_pca,2220ef1d50464e9f144af8c37b65695819f4ba47,,api.github.com,,False,[],[],[],[],2014-05-21
